,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018,continentExp,iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cvd_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy
5963,2020-03-23,23,3,2020,69,0,Denmark,DK,DNK,5797446,Europe,DNK,Europe,Denmark,2020-03-23,1395.0,69.0,13.0,0.0,240.841,11.913,2.244,0.0,14598.0,1125.0,2.52,0.194,1066.0,0.184,tests performed,72.22,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
5964,2020-03-22,22,3,2020,71,4,Denmark,DK,DNK,5797446,Europe,DNK,Europe,Denmark,2020-03-22,1326.0,71.0,13.0,4.0,228.928,12.258,2.244,0.691,13473.0,533.0,2.326,0.092,1050.0,0.181,tests performed,72.22,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
5965,2020-03-21,21,3,2020,104,3,Denmark,DK,DNK,5797446,Europe,DNK,Europe,Denmark,2020-03-21,1255.0,104.0,9.0,3.0,216.671,17.955,1.554,0.518,12940.0,602.0,2.234,0.104,1078.0,0.186,tests performed,72.22,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
5966,2020-03-20,20,3,2020,36,2,Denmark,DK,DNK,5797446,Europe,DNK,Europe,Denmark,2020-03-20,1151.0,36.0,6.0,2.0,198.715,6.215,1.036,0.345,12338.0,1179.0,2.13,0.204,1075.0,0.186,tests performed,72.22,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
5967,2020-03-19,19,3,2020,91,0,Denmark,DK,DNK,5797446,Europe,DNK,Europe,Denmark,2020-03-19,1115.0,91.0,4.0,0.0,192.5,15.711,0.691,0.0,11159.0,1849.0,1.927,0.319,1008.0,0.174,tests performed,72.22,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
5968,2020-03-18,18,3,2020,92,3,Denmark,DK,DNK,5797446,Europe,DNK,Europe,Denmark,2020-03-18,1024.0,92.0,4.0,3.0,176.789,15.883,0.691,0.518,9310.0,1226.0,1.607,0.212,840.0,0.145,tests performed,72.22,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
5969,2020-03-17,17,3,2020,57,0,Denmark,DK,DNK,5797446,Europe,DNK,Europe,Denmark,2020-03-17,932.0,57.0,1.0,0.0,160.906,9.841,0.173,0.0,8084.0,948.0,1.396,0.164,791.0,0.137,tests performed,65.74,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
5970,2020-03-16,16,3,2020,48,1,Denmark,DK,DNK,5797446,Europe,DNK,Europe,Denmark,2020-03-16,875.0,48.0,1.0,1.0,151.065,8.287,0.173,0.173,7136.0,1016.0,1.232,0.175,771.0,0.133,tests performed,65.74,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
5971,2020-03-15,15,3,2020,23,0,Denmark,DK,DNK,5797446,Europe,DNK,Europe,Denmark,2020-03-15,827.0,23.0,0.0,0.0,142.778,3.971,0.0,0.0,6120.0,723.0,1.057,0.125,708.0,0.122,tests performed,65.74,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
5972,2020-03-14,14,3,2020,128,0,Denmark,DK,DNK,5797446,Europe,DNK,Europe,Denmark,2020-03-14,804.0,128.0,0.0,0.0,138.807,22.099,0.0,0.0,5397.0,583.0,0.932,0.101,638.0,0.11,tests performed,65.74,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
5973,2020-03-13,13,3,2020,160,0,Denmark,DK,DNK,5797446,Europe,DNK,Europe,Denmark,2020-03-13,676.0,160.0,0.0,0.0,116.709,27.623,0.0,0.0,4814.0,710.0,0.831,0.123,570.0,0.098,tests performed,62.96,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
5974,2020-12-03,12,3,2020,252,0,Denmark,DK,DNK,5797446,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5975,2020-11-03,11,3,2020,151,0,Denmark,DK,DNK,5797446,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5976,2020-10-03,10,3,2020,75,0,Denmark,DK,DNK,5797446,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5977,2020-09-03,9,3,2020,7,0,Denmark,DK,DNK,5797446,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5978,2020-08-03,8,3,2020,8,0,Denmark,DK,DNK,5797446,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5979,2020-07-03,7,3,2020,3,0,Denmark,DK,DNK,5797446,Europe,DNK,Europe,Denmark,2020-07-03,12815.0,21.0,606.0,0.0,2212.457,3.626,104.623,0.0,1111961.0,14314.0,191.975,2.471,14690.0,2.536,tests performed,62.96,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
5980,2020-06-03,6,3,2020,10,0,Denmark,DK,DNK,5797446,Europe,DNK,Europe,Denmark,2020-06-03,11734.0,35.0,580.0,4.0,2025.827,6.043,100.135,0.691,667693.0,13458.0,115.274,2.323,11067.0,1.911,tests performed,62.96,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
5981,2020-05-03,5,3,2020,2,0,Denmark,DK,DNK,5797446,Europe,DNK,Europe,Denmark,2020-05-03,9407.0,96.0,473.0,11.0,1624.08,16.574,81.662,1.899,286267.0,8998.0,49.423,1.553,14318.0,2.472,tests performed,68.52,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
5982,2020-04-03,4,3,2020,3,0,Denmark,DK,DNK,5797446,Europe,DNK,Europe,Denmark,2020-04-03,3386.0,279.0,123.0,19.0,584.579,48.168,21.235,3.28,45854.0,6617.0,7.917,1.142,3577.0,0.618,tests performed,72.22,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
5983,2020-03-03,3,3,2020,1,0,Denmark,DK,DNK,5797446,Europe,DNK,Europe,Denmark,2020-03-03,5.0,1.0,0.0,0.0,0.863,0.173,0.0,0.0,499.0,63.0,0.086,0.011,67.0,0.012,tests performed,20.37,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
5984,2020-02-03,2,3,2020,1,0,Denmark,DK,DNK,5797446,Europe,DNK,Europe,Denmark,2020-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.001,0.0,0.0,0.0,tests performed,0.0,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
5985,2020-01-03,1,3,2020,1,0,Denmark,DK,DNK,5797446,Europe,DNK,Europe,Denmark,2020-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
5986,2020-02-29,29,2,2020,1,0,Denmark,DK,DNK,5797446,Europe,DNK,Europe,Denmark,2020-02-29,2.0,1.0,0.0,0.0,0.345,0.173,0.0,0.0,307.0,74.0,0.053,0.013,41.0,0.007,tests performed,11.11,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
5987,2020-02-28,28,2,2020,0,0,Denmark,DK,DNK,5797446,Europe,DNK,Europe,Denmark,2020-02-28,1.0,0.0,0.0,0.0,0.173,0.0,0.0,0.0,233.0,61.0,0.04,0.011,31.0,0.005,tests performed,11.11,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
5988,2020-02-27,27,2,2020,1,0,Denmark,DK,DNK,5797446,Europe,DNK,Europe,Denmark,2020-02-27,1.0,1.0,0.0,0.0,0.173,0.173,0.0,0.0,172.0,111.0,0.03,0.019,22.0,0.004,tests performed,11.11,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
5989,2020-02-26,26,2,2020,0,0,Denmark,DK,DNK,5797446,Europe,DNK,Europe,Denmark,2020-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,31.0,0.011,0.005,6.0,0.001,tests performed,0.0,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
5990,2020-02-25,25,2,2020,0,0,Denmark,DK,DNK,5797446,Europe,DNK,Europe,Denmark,2020-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,10.0,0.005,0.002,2.0,0.0,tests performed,0.0,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
5991,2020-02-24,24,2,2020,0,0,Denmark,DK,DNK,5797446,Europe,DNK,Europe,Denmark,2020-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.003,0.0,1.0,0.0,tests performed,0.0,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
5992,2020-02-23,23,2,2020,0,0,Denmark,DK,DNK,5797446,Europe,DNK,Europe,Denmark,2020-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,tests performed,0.0,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
5993,2020-02-22,22,2,2020,0,0,Denmark,DK,DNK,5797446,Europe,DNK,Europe,Denmark,2020-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.003,0.0,1.0,0.0,tests performed,0.0,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
5994,2020-02-21,21,2,2020,0,0,Denmark,DK,DNK,5797446,Europe,DNK,Europe,Denmark,2020-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,tests performed,0.0,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
5995,2020-02-20,20,2,2020,0,0,Denmark,DK,DNK,5797446,Europe,DNK,Europe,Denmark,2020-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,0.003,0.0,1.0,0.0,tests performed,0.0,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
5996,2020-02-19,19,2,2020,0,0,Denmark,DK,DNK,5797446,Europe,DNK,Europe,Denmark,2020-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,0.003,0.001,1.0,0.0,tests performed,0.0,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
5997,2020-02-18,18,2,2020,0,0,Denmark,DK,DNK,5797446,Europe,DNK,Europe,Denmark,2020-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,0.002,0.0,1.0,0.0,tests performed,0.0,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
5998,2020-02-17,17,2,2020,0,0,Denmark,DK,DNK,5797446,Europe,DNK,Europe,Denmark,2020-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.002,0.0,1.0,0.0,tests performed,0.0,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
5999,2020-02-16,16,2,2020,0,0,Denmark,DK,DNK,5797446,Europe,DNK,Europe,Denmark,2020-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,tests performed,0.0,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
6000,2020-02-15,15,2,2020,0,0,Denmark,DK,DNK,5797446,Europe,DNK,Europe,Denmark,2020-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,tests performed,0.0,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
6001,2020-02-14,14,2,2020,0,0,Denmark,DK,DNK,5797446,Europe,DNK,Europe,Denmark,2020-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.002,0.0,1.0,0.0,tests performed,0.0,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
6002,2020-02-13,13,2,2020,0,0,Denmark,DK,DNK,5797446,Europe,DNK,Europe,Denmark,2020-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.002,0.0,1.0,0.0,tests performed,0.0,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
6003,2020-12-02,12,2,2020,0,0,Denmark,DK,DNK,5797446,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6004,2020-11-02,11,2,2020,0,0,Denmark,DK,DNK,5797446,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6005,2020-10-02,10,2,2020,0,0,Denmark,DK,DNK,5797446,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6006,2020-09-02,9,2,2020,0,0,Denmark,DK,DNK,5797446,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6007,2020-08-02,8,2,2020,0,0,Denmark,DK,DNK,5797446,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6008,2020-07-02,7,2,2020,0,0,Denmark,DK,DNK,5797446,Europe,DNK,Europe,Denmark,2020-07-02,12794.0,26.0,606.0,1.0,2208.831,4.489,104.623,0.173,1097647.0,15356.0,189.504,2.651,14906.0,2.573,tests performed,62.96,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
6009,2020-06-02,6,2,2020,0,0,Denmark,DK,DNK,5797446,Europe,DNK,Europe,Denmark,2020-06-02,11699.0,30.0,576.0,2.0,2019.784,5.179,99.444,0.345,654235.0,15534.0,112.951,2.682,11257.0,1.943,tests performed,62.96,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
6010,2020-05-02,5,2,2020,0,0,Denmark,DK,DNK,5797446,Europe,DNK,Europe,Denmark,2020-05-02,9311.0,153.0,462.0,10.0,1607.506,26.415,79.762,1.726,277269.0,11146.0,47.869,1.924,14508.0,2.505,tests performed,68.52,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
6011,2020-04-02,4,2,2020,0,0,Denmark,DK,DNK,5797446,Europe,DNK,Europe,Denmark,2020-04-02,3107.0,247.0,104.0,14.0,536.411,42.644,17.955,2.417,39237.0,5752.0,6.774,0.993,2933.0,0.506,tests performed,72.22,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
6012,2020-03-02,3,2,2020,0,0,Denmark,DK,DNK,5797446,Europe,DNK,Europe,Denmark,2020-03-02,4.0,1.0,0.0,0.0,0.691,0.173,0.0,0.0,436.0,80.0,0.075,0.014,59.0,0.01,tests performed,11.11,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
6013,2020-02-02,2,2,2020,0,0,Denmark,DK,DNK,5797446,Europe,DNK,Europe,Denmark,2020-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,,,tests performed,0.0,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
6014,2020-01-02,1,2,2020,0,0,Denmark,DK,DNK,5797446,Europe,DNK,Europe,Denmark,2020-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
6015,2020-01-31,31,1,2020,0,0,Denmark,DK,DNK,5797446,Europe,DNK,Europe,Denmark,2020-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,tests performed,0.0,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
6016,2020-01-30,30,1,2020,0,0,Denmark,DK,DNK,5797446,Europe,DNK,Europe,Denmark,2020-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,tests performed,0.0,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
6017,2020-01-29,29,1,2020,0,0,Denmark,DK,DNK,5797446,Europe,DNK,Europe,Denmark,2020-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,tests performed,0.0,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
6018,2020-01-28,28,1,2020,0,0,Denmark,DK,DNK,5797446,Europe,DNK,Europe,Denmark,2020-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,tests performed,0.0,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
6019,2020-01-27,27,1,2020,0,0,Denmark,DK,DNK,5797446,Europe,DNK,Europe,Denmark,2020-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,tests performed,0.0,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
6020,2020-01-26,26,1,2020,0,0,Denmark,DK,DNK,5797446,Europe,DNK,Europe,Denmark,2020-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
6021,2020-01-25,25,1,2020,0,0,Denmark,DK,DNK,5797446,Europe,DNK,Europe,Denmark,2020-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
6022,2020-01-24,24,1,2020,0,0,Denmark,DK,DNK,5797446,Europe,DNK,Europe,Denmark,2020-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9
